Smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C#CCN1CCN(C(=O)OCC)CC1,12.37939554988662,12.37939554988662,0.5726973497732426,-3.9433909674981127,0.5990391753167033,51.285714285714285,196.25000000000014,180.12199999999999,196.121177752,78,0,0.4093313470964113,-0.44970849685971426,0.44970849685971426,0.4093313470964113,1.7857142857142858,2.5714285714285716,3.2142857142857144,16.550273276669518,10.310724792309847,2.202713819835937,-2.322928666898505,2.0228027504262363,-2.483372498434617,5.671912468820635,0.08294900509891,2.4115939993649302,3.71839739476397,734.2129994085647,24.35337115112852,22.710923771927643,6.710923771927642,12.926521128333983,11.20401322219567,3.2040132221956688,1.8248690520252049,1.8248690520252049,1.0358341290809112,1.0358341290809112,0.5482908442514913,0.5482908442514913,-1.21,463026.0478780666,2.1449384030506327,5.505445077311018,2.9290937226412987,107.29138696837138,9.636772684650527,1.3707585561702202,0.0,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,6.399401534821945,5.920434318855644,6.851892117295679,35.58274863045533,24.02191337659399,31.463537036595383,6.093240070938415,0.0,9.799819461700956,0.0,6.851892117295679,39.043283664496016,0.0,0.0,12.319835853677588,0.0,4.794537184071822,0.0,0.0,54.93634319713538,4.736862953800049,12.319835853677588,28.784029016019193,0.0,0.0,0.0,0.0,32.78,61.788235314431056,4.794537184071822,0.0,0.0,0.0,0.0,12.319835853677588,0.0,0.0,4.736862953800049,21.932136898723517,124.98364037045538,0.0,11.005383007369614,0.0,0.0,1.4741012637454738,0.0,-1.0786738238045963,-26.467784151099227,0.0,0.7,14,0,4,0,1,1,1,0,0,0,0,0,3,0,4,1,3,0,1,1,0,0,0.8434886123007473,1,0.39369999999999994,53.86800000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#CCNCC#C,7.108680555555555,7.108680555555555,0.12194444444444441,-2.615972222222222,0.36935521506326163,23.857142857142858,93.12899999999996,86.073,93.057849224,36,0,0.12410846298489635,-0.29540950455045706,0.29540950455045706,0.12410846298489635,1.7142857142857142,2.2857142857142856,2.7142857142857144,14.826554300915484,10.587163464914932,1.693617405802167,-1.8566313800656848,1.4964254565466892,-2.123872251566148,4.916601153242237,0.8724563663419533,2.024430373024141,4.96879930356157,282.54239631475343,11.405777393935816,10.447213595499958,3.447213595499958,6.276020881938894,4.894427190999916,1.4472135954999579,0.5854101966249684,0.5854101966249684,0.22360679774997896,0.22360679774997896,0.08385254915624211,0.08385254915624211,-0.9199999999999999,623.5245548914354,1.0752195079163196,5.080000000000001,5.08,54.005124700552216,0.0,4.153359190668641,0.0,0.0,0.0,0.0,5.309813353288376,0.0,0.0,12.79880306964389,11.840868637711289,0.0,0.0,18.47675359331277,9.636393415349522,0.0,0.0,5.309813353288376,0.0,0.0,12.99371936863189,0.0,0.0,24.639671707355177,5.309813353288376,0.0,0.0,0.0,12.99371936863189,0.0,24.639671707355177,8.224551337021321,0.0,1.4118420783282006,0.0,0.0,12.03,12.99371936863189,0.0,0.0,5.309813353288376,0.0,0.0,12.79880306964389,11.840868637711289,0.0,0.0,9.636393415349522,48.43336026077096,0.0,0.0,-0.12194444444444441,0.0,3.411153628117914,0.0,3.0093750000000004,-5.231944444444444,0.0,0.3333333333333333,7,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0.7803021571735578,0,-0.15759999999999996,30.535699999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
C#C[C@]1(O)C[C@@H](C)N[C@@H]2CCCC[C@H]21,8.832291666666666,8.832291666666666,0.9228217120181412,-4.286458333333334,0.5681940474590668,103.28571428571429,193.29000000000016,174.13799999999998,193.146664228,78,0,0.21220058712343137,-0.37720331746675184,0.37720331746675184,0.21220058712343137,1.9285714285714286,2.857142857142857,3.642857142857143,16.28451572448246,9.685121347722475,2.4547174498978714,-2.471459571097951,2.383374743177329,-2.5942459018435606,5.164342528440922,-0.038398613361526016,2.6533916241384095,3.377897232110781,902.6747812604124,26.698670612749268,25.85546188596382,6.8554618859638214,14.276020881938894,13.006799626695711,3.6513377407318894,2.6152032122228452,2.6152032122228452,1.7138377407318897,1.7138377407318897,1.1072519969832015,1.1072519969832015,-0.52,2667908.3297140705,1.873044796444034,3.5647559897215033,1.554477654336574,112.92443970035106,10.418621544395588,8.383651445482108,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,6.399401534821945,18.666284121514405,19.597741919954437,46.234804422115296,0.0,29.823545724329147,0.0,1.4311996572326342,5.309813353288376,5.893957685363079,56.35335237162555,0.0,0.0,0.0,12.319835853677588,5.309813353288376,0.0,0.0,0.0,24.176843596022824,0.0,18.213793539040665,62.01941207883637,0.0,1.4118420783282006,0.0,0.0,32.26,67.557123410277,0.0,0.0,0.0,0.0,0.0,12.319835853677588,0.0,0.0,5.1088081911072125,26.14593719045457,153.6095528628118,0.0,0.0,3.276856575963718,-4.0576388888888895,-2.8174574829931966,-8.438477891156467,-19.56598072562359,-4.006854450113381,0.0,0.8333333333333334,14,2,2,1,1,2,0,0,0,0,4,0,2,2,2,1,2,1,1,2,0,0,0.4769248326528975,2,1.2912999999999997,56.74350000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#C[C@]1(O)C[C@@H](C)N[C@H]2CCCC[C@@H]21,8.832291666666666,8.832291666666666,0.9228217120181412,-4.286458333333334,0.5681940474590668,103.28571428571429,193.29000000000016,174.13799999999998,193.146664228,78,0,0.21220058712343137,-0.37720331746675184,0.37720331746675184,0.21220058712343137,1.9285714285714286,2.857142857142857,3.642857142857143,16.28451572448246,9.685121347722475,2.4547174498978714,-2.471459571097951,2.383374743177329,-2.5942459018435606,5.164342528440922,-0.038398613361526016,2.6533916241384095,3.377897232110781,902.6747812604124,26.698670612749268,25.85546188596382,6.8554618859638214,14.276020881938894,13.006799626695711,3.6513377407318894,2.6152032122228452,2.6152032122228452,1.7138377407318897,1.7138377407318897,1.1072519969832015,1.1072519969832015,-0.52,2667908.3297140705,1.873044796444034,3.5647559897215033,1.554477654336574,112.92443970035106,10.418621544395588,8.383651445482108,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,6.399401534821945,18.666284121514405,19.597741919954437,46.234804422115296,0.0,29.823545724329147,0.0,1.4311996572326342,5.309813353288376,5.893957685363079,56.35335237162555,0.0,0.0,0.0,12.319835853677588,5.309813353288376,0.0,0.0,0.0,24.176843596022824,0.0,18.213793539040665,62.01941207883637,0.0,1.4118420783282006,0.0,0.0,32.26,67.557123410277,0.0,0.0,0.0,0.0,0.0,12.319835853677588,0.0,0.0,5.1088081911072125,26.14593719045457,153.6095528628118,0.0,0.0,3.276856575963718,-4.0576388888888895,-2.8174574829931966,-8.438477891156467,-19.56598072562359,-4.006854450113381,0.0,0.8333333333333334,14,2,2,1,1,2,0,0,0,0,4,0,2,2,2,1,2,1,1,2,0,0,0.4769248326528975,2,1.2912999999999997,56.74350000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C#N,6.986111111111111,6.986111111111111,1.0,1.0,0.3697970178104732,4.5,27.026,26.018,27.010899031999998,10,0,0.15580386186495856,-0.20196724530973323,0.20196724530973323,0.15580386186495856,3.0,3.0,3.0,14.1619689212348,11.856031078765202,0.5126279460126759,-0.6684318078776345,0.5857790278082303,-0.5689990278082304,4.03245904635242,1.5805409536475807,0.9182958340544894,2.475534205527556,26.264662506490403,2.7071067811865475,1.9472135954999579,0.9472135954999579,1.4142135623730951,0.7236067977499789,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,2.7548875021634682,0.16114093959731543,0.49000000000000005,-4.47078431372549,14.536801209466079,0.0,0.0,1.3707585561702202,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,0.0,0.0,6.548188528758574,0.0,1.3707585561702202,0.0,5.261891554738487,0.0,0.0,0.0,0.0,0.0,0.0,6.548188528758574,0.0,0.0,0.0,0.0,0.0,0.0,11.810080083497061,1.3707585561702202,0.0,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,0.0,6.548188528758574,0.0,0.0,0.0,0.0,6.632650110908707,5.513888888888889,0.0,0.0,6.986111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.03947953020134228,0,0.13978,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C/C=C(\Cl)C(=O)O,10.430370370370369,10.430370370370369,0.8981481481481477,-2.7586574074074077,0.5284980380041026,24.428571428571427,120.53499999999997,115.49499999999999,119.99780708,40,0,0.3464552207580428,-0.47700286699640065,0.47700286699640065,0.3464552207580428,2.4285714285714284,3.142857142857143,3.5714285714285716,35.49570428845925,10.52781164422074,1.964097810832047,-1.80566664122582,1.9716916006645655,-1.9103825577187212,6.403589091821884,-0.13141312772590275,1.9822270369323514,4.818798876734875,219.97833456450567,9.939157588755425,8.194461053936953,3.9503899999554077,5.302747680480767,3.7554788174323397,1.7251949999777039,0.7264397150698786,1.1044041880791056,0.2889593067231651,0.5377537749375639,0.051031036307982884,0.051031036307982884,-0.5,253.72506072734097,1.7834467120181405,2.636094674556213,2.227272727272727,53.515019176922884,5.1088081911072125,5.032286352113597,0.0,0.0,1.4311996572326342,5.969305287951849,0.0,4.794537184071822,0.0,0.0,17.653011636268083,6.851892117295679,4.1122756685106605,1.3707585561702202,15.386379599859913,17.570245178184365,1.4311996572326342,0.0,0.0,6.851892117295679,0.0,11.084358098149163,0.0,0.0,0.0,0.0,0.0,11.600939890232516,11.078113479059063,4.794537184071822,0.0,12.334926341976558,11.084358098149163,0.0,1.4311996572326342,0.0,37.3,23.90555550339669,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,18.51517377214603,32.97962962962963,5.1041126543209865,10.430370370370369,2.4813888888888895,0.0,-1.3492669753086417,-1.0264660493827156,0.0,-2.7586574074074077,0.0,0.25,7,1,2,0,0,0,0,0,0,0,0,0,2,1,3,0,2,0,0,0,0,0,0.6716191971294012,0,1.2136,27.245799999999992,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C/C=C/CC(=O)O,10.700504535147392,10.700504535147392,1.293611111111111,-3.1039351851851844,0.5261667329565904,32.57142857142857,100.11699999999995,92.05299999999998,100.052429496,40,0,0.306687378281146,-0.4810022762914996,0.4810022762914996,0.306687378281146,2.5714285714285716,3.4285714285714284,4.0,16.365073760213114,10.387956006253368,1.8492343600289716,-1.7700902881544576,1.7854704759206008,-1.8839830161077913,5.679612330066511,-0.13550078722265949,2.1189399637463775,5.323378951078565,289.8973791918752,12.439157588755425,11.316496580927726,3.3164965809277263,6.546764616337061,5.316496580927726,1.4082482904638631,0.6624574785652649,0.6624574785652649,0.22706207261596578,0.22706207261596578,0.08228103630798289,0.08228103630798289,-0.79,887.8358448097322,0.9659650460934728,3.401938579654511,5.21,53.79160656494126,5.1088081911072125,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,4.794537184071822,0.0,0.0,0.0,12.104143492071133,6.851892117295679,6.853792780851101,9.11444201366982,19.498655268370573,5.969305287951849,1.4311996572326342,0.0,0.0,13.224817018625059,0.0,12.104143492071133,0.0,0.0,0.0,0.0,0.0,0.0,11.078113479059063,4.794537184071822,0.0,22.820126911816597,12.104143492071133,0.0,1.4311996572326342,0.0,37.3,31.29826579864804,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,11.026509550424175,54.430895219198796,0.0,10.700504535147392,3.313857709750567,0.0,-1.7347222222222218,-2.6271759259259255,-3.1039351851851844,-2.979424130763417,0.0,0.4,7,1,2,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,0,0,0,0,0.4694505367004476,0,1.0372000000000001,27.06679999999999,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C/C=C\C=C/C(=O)O,10.647098450491306,10.647098450491306,1.0709490740740735,-2.8943127598261524,0.4302169742474306,31.5,112.12799999999994,104.06399999999998,112.052429496,44,0,0.32779921591098854,-0.47807385841927647,0.47807385841927647,0.32779921591098854,2.0,2.875,3.5,16.364519718464557,10.436393018633892,1.779682358666958,-1.7151726839964563,1.7408111916560651,-1.8346273603149859,5.795186087113575,-0.13093024594342567,2.2191912288253524,5.448553820810433,352.0302611774938,13.093858127134677,11.816496580927726,3.8164965809277263,7.124114885526687,5.566496580927726,1.6582482904638631,0.7874574785652649,0.7874574785652649,0.2895620726159658,0.2895620726159658,0.11353103630798289,0.11353103630798289,-1.05,1655.516656703713,1.2643587569532766,4.118067226890756,4.95,59.466945647153615,5.1088081911072125,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.1562152381067,6.851892117295679,10.164347414546226,5.483034224680881,19.498655268370573,5.969305287951849,1.4311996572326342,0.0,0.0,6.851892117295679,0.0,24.208286984142266,0.0,0.0,0.0,0.0,0.0,0.0,11.078113479059063,4.794537184071822,0.0,16.447202010487217,24.208286984142266,0.0,1.4311996572326342,0.0,37.3,37.02948438938979,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,11.026509550424175,54.87833416005291,0.0,10.647098450491306,3.386567696523054,0.0,-1.492507558578987,-4.441846655328797,0.0,-2.8943127598261524,0.0,0.16666666666666666,8,1,2,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,0,0,0,0,0.6508392950052029,0,1.2033,31.589799999999986,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1=C(c2nc3ccccc3o2)C2CCN1CC2,8.71202664399093,8.71202664399093,0.03220474300831455,-3.3984188397581256,0.748367957499619,51.88235294117647,226.2790000000001,212.16699999999997,226.110613068,86,0,0.22447523331144634,-0.43637752656617274,0.43637752656617274,0.22447523331144634,1.411764705882353,2.235294117647059,3.1176470588235294,16.348231166119966,9.856637801013974,2.2980979495447476,-2.3743838955629357,2.3718215042216246,-2.3502380219491896,5.758402471897359,0.24902912670433078,3.0648456621423406,2.146136921787871,1108.6211945381613,23.687716254269354,22.30267548146378,8.30267548146378,13.88576991158802,11.776282279213758,4.776282279213758,3.3675693721312863,3.3675693721312863,2.319476783969582,2.319476783969582,1.5611523097811484,1.5611523097811484,-1.77,3829831.1394130685,2.968855721014671,3.359149291902644,1.382996872175304,119.40979503034178,9.317060667903824,5.516700717616262,5.583020141642242,5.890723922025908,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,12.08483741532659,30.724644903348427,37.07965743325528,6.853792780851101,23.607770723436424,16.67282538932777,0.0,9.883888251797686,5.893957685363079,12.745849802658759,12.99371936863189,36.236405281701224,0.0,0.0,0.0,0.0,0.0,0.0,22.87760762042958,0.0,5.893957685363079,37.827193511067755,34.76283229672866,0.0,16.67282538932777,0.0,29.270000000000003,84.54275752768274,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,23.607770723436424,118.87596432245738,0.0,3.8272382842025694,0.0,-1.789082577475434,-4.149755527210885,-2.562646552448139,-7.86900321239607,-6.582714737129421,0.0,0.35714285714285715,17,0,3,0,3,3,0,1,1,2,0,2,3,0,3,4,1,0,1,1,0,0,0.5866370348827968,5,2.894300000000001,66.28300000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1CCCNCC1,7.5095833333333335,7.5095833333333335,0.6779166666666665,-3.726041666666667,0.4800918812138629,97.42857142857143,99.17699999999994,86.073,99.10479941599999,42,0,0.12218984848308224,-0.3167325943329321,0.3167325943329321,0.12218984848308224,1.1428571428571428,1.7142857142857142,2.2857142857142856,14.844035378596418,10.20986420193097,1.9354347336531321,-1.9128664176968455,2.001836150195669,-2.1246472280707795,4.540771274384678,0.7023262415302648,2.2540177858562487,3.827092341118579,373.08444362884154,16.577350269189626,16.44721359549996,3.447213595499958,8.404700538379252,8.144427190999917,1.6972135954999579,0.8354101966249684,0.8354101966249684,0.41110679774997894,0.41110679774997894,0.20225424859373684,0.20225424859373684,-0.04,6987.455136154371,0.6205555800980719,3.026851631655436,1.929381688466112,63.430665764311335,5.309813353288376,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.745849802658759,25.73956917129065,16.44910267404264,0.0,17.86094475237084,0.0,0.0,5.309813353288376,0.0,25.491699605317518,12.99371936863189,0.0,0.0,0.0,5.309813353288376,0.0,0.0,0.0,12.99371936863189,0.0,0.0,41.94080227936018,0.0,1.4118420783282006,0.0,0.0,12.03,43.79523232723778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86094475237084,97.18625,0.0,0.0,-0.6779166666666665,0.0,0.0,0.0,-14.808333333333335,-7.200000000000002,0.0,1.0,7,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.26833281002181925,1,1.15,31.337699999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1CN(CC2CO2)CCO1,7.826041666666667,7.826041666666667,0.5056249999999998,-3.581666666666667,0.4968585277799009,87.4,143.1860000000001,130.08199999999997,143.094628656,58,0,0.0935996506133076,-0.37879270788372565,0.37879270788372565,0.0935996506133076,1.7,2.4,3.0,16.580334655127796,10.34795016066545,2.2535107336918907,-2.2500095444500383,2.1080543341366993,-2.3802508983972475,4.748749410288992,0.034940838105959694,2.7439092743843765,2.652533631479647,506.41607625677176,18.491563831562722,17.763710176427686,4.763710176427685,9.780238966157533,8.987316974177663,2.487316974177663,1.5102549015616973,1.5102549015616973,0.8344287532866521,0.8344287532866521,0.4190030171955391,0.4190030171955391,-0.12,38963.511696258145,1.3661998434382976,2.8621109717712137,1.684601688056423,79.1687820385494,9.473725907600098,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,27.715130389969154,35.3522836488904,27.293587137812953,0.0,0.0,4.899909730850478,0.0,6.080018026949988,39.1675347816967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.147462539497155,9.473725907600098,0.0,17.819861230212858,0.0,0.0,0.0,0.0,25.0,50.147462539497155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,17.819861230212858,106.94732993197277,0.0,-0.5056249999999998,0.0,0.0,0.0,0.0,-3.0791666666666666,-20.61253826530612,0.0,1.0,10,0,3,0,2,2,0,0,0,0,1,0,3,0,3,2,2,0,2,2,0,1,0.3910215561536866,2,-0.2826000000000002,36.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1CN1,6.6875,6.6875,0.29166666666666674,-2.0625,0.36613880903998086,88.66666666666667,43.06900000000001,38.028999999999996,43.042199159999996,18,0,0.12229846239750818,-0.31420575344972834,0.31420575344972834,0.12229846239750818,2.3333333333333335,2.6666666666666665,2.6666666666666665,15.008334519045023,11.011,1.9078075831199555,-1.214290360091907,1.6456623150506606,-1.558762315050662,4.582907404761146,1.3430925952388517,1.8750079100635255,2.720190105114678,105.59707739381875,6.577350269189626,6.447213595499958,1.4472135954999579,3.4047005383792515,3.1444271909999157,0.6972135954999579,0.33541019662496846,0.33541019662496846,0.11180339887498948,0.11180339887498948,0.0,0.0,-0.04,52.500221481778716,0.17946415494558218,0.20616508400292186,0.003402777777777784,26.73113330538237,5.309813353288376,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.47675359331277,0.0,6.894876303009082,0.0,0.0,5.309813353288376,0.0,0.0,12.99371936863189,0.0,0.0,0.0,5.309813353288376,0.0,0.0,0.0,12.99371936863189,0.0,0.0,5.483034224680881,0.0,1.4118420783282006,0.0,0.0,21.94,12.99371936863189,0.0,0.0,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,6.894876303009082,33.333333333333336,0.0,0.0,0.29166666666666674,0.0,0.0,0.0,0.0,-4.125,0.0,1.0,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.012333080859956444,1,-0.41040000000000004,12.869700000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
